ID tích hợp,Thời gian,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng,Column1
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,"550,000","790,000",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   , -   , -   ,01-02-21 14:46,0:02:29,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,i5,,"890,000","3,643,479",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,VO-XIG-NYX-3F-RGB,VO,XIGMATEK,,,,"520,000","951,727",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,VGA-GIG-GTX1650S-1F-D6-4GB,VGA,GIGABYTE,,,,"4,650,000","951,727",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,MAN-VIE-VA2432-H,MAN,VIEWSONIC,,,,"2,550,000","951,727",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,TBM-CABLE-ORICO-5M-DEP,TBM,ORICO,,B,,"70,000","3,066,675",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,TAI-ZIDLI-ZH7RB,TAI,ZIDLI,,,, -   ,"759,459",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,KB-DAR-LK185,KB,DAREU,,,, -   ,"817,139",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208762,01-02-21 14:34,2 HCM-HHT-KD-V.2,,,CHU-DAR-LM115G-BK,CHU,DAREU,,,, -   ,"96,134",1,"13,240,000","660,000",,"13,240,000",thieu day,Hệ thống hủy,NGUYỄN THANH TRÚC, -   ,1,1,01-02-21 14:46,1:01:33,SHOWROOMHHT,
hd208760,01-02-21 14:31,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-DAR-LM115G-PINK,CHU,DAREU,,,,"150,000","96,134",1,"150,000",,,"150,000",,Thành công,Nguyễn Anh Nguyên, -   ,1,1,01-02-21 14:37,1:01:33,SHOWROOMHHT,
hd208747,01-02-21 14:29,3 HCM-HVT-KD,Hồ Chí Minh,Quận Phú Nhuận,TAI-LOG-G-PRO-X,TAI,LOGITECH,,,,"2,990,000","96,134",1,"8,480,000",,,"8,480,000",,Hệ thống hủy,Trần Anh Vũ, -   ,1,1,02-02-21 13:59,1:01:33,OTHER,
hd208747,01-02-21 14:29,3 HCM-HVT-KD,Hồ Chí Minh,Quận Phú Nhuận,BAN-DXR-NEX-TG-GDN001-NS-1,BAN,DXRCER,,,,"5,490,000","96,134",1,"8,480,000",,,"8,480,000",,Hệ thống hủy,Trần Anh Vũ, -   ,1,1,02-02-21 13:59,1:01:33,OTHER,
hd208747,01-02-21 14:29,3 HCM-HVT-KD,Hồ Chí Minh,Quận Phú Nhuận,LOA-RAPO-A100,LOA,RAPOO,,,, -   ,"759,459",1,"8,480,000",,,"8,480,000",,Hệ thống hủy,Trần Anh Vũ, -   ,1,1,02-02-21 13:59,1:01:33,OTHER,
hd208759,01-02-21 14:27,3 HCM-HVT-KD,Hà Nội,Quận Bắc Từ Liêm,CHU-DURGOD-M39,CHU,DURGOD,,,,"160,000","365,309",1,"160,000",,,"160,000",,Thành công,Trần Anh Vũ, -   ,1,1,01-02-21 14:49,1:01:33,HARAVAN,
hd208756,01-02-21 14:14,6 HN-TH-KD,Hà Nội,Quận Nam Từ Liêm,MAN-MSI-G271-IPS-144HZ,MAN,MSI,,,,"6,450,000","346,082",1,"6,450,000",,,"6,450,000",,Thành công,Trần Cao Cường, -   ,1,1,01-02-21 14:29,1:01:33,SHOWROOMHHT,
hd208756,01-02-21 14:14,6 HN-TH-KD,Hà Nội,Quận Nam Từ Liêm,TAI-DAR-EH416-RGB,TAI,DAREU,,,, -   ,"4,124,149",1,"6,450,000",,,"6,450,000",,Thành công,Trần Cao Cường, -   ,1,1,01-02-21 14:29,1:01:33,SHOWROOMHHT,
hd208757,01-02-21 14:14,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 4,CAM-LOG-B525,CAM,LOGITECH,,,,"990,000","173,041",1,"990,000",,,"990,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 14:15,1:01:33,SHOWROOMHHT,
hd208753,01-02-21 14:12,3 HCM-HVT-KD,Hồ Chí Minh,Quận 4,MAN-LG-27UL850,MAN,LG,,,,"10,990,000","5,085,491",1,"10,990,000",,,"10,990,000",,Thành công,Trần Anh Vũ, -   ,1,1,01-02-21 14:14,1:01:33,OTHER,
hd208755,01-02-21 14:11,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,CPU-AMD-RYZ-5-3600,CPU,AMD,,i5,,"4,990,000","3,790,000",1,"4,990,000",,,"4,990,000",,Thành công,Nguyễn Ngọc Chi, -   , -   , -   ,01-02-21 14:13,0:00:00,HARAVAN,
hd208752,01-02-21 14:06,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CHU-COR-M55-RGB-PRO,CHU,CORSAIR,,,,"840,000","990,000",1,"840,000",,,"840,000",,Thành công,NGUYỄN THANH TRÚC, -   , -   , -   ,01-02-21 14:07,0:00:00,SHOWROOMHHT,
hd208663,01-02-21 14:06,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,CHU-ASU-GLADIUS-II,CHU,ASUS,,,,"1,690,000","990,000",1,"1,690,000",,,"1,690,000",,Thành công,Nguyễn Đức Quang, -   , -   , -   ,03-02-21 8:59,0:00:00,SHOWROOMHHT,
hd208750,01-02-21 14:04,3 HCM-HVT-KD,,,TN-CM-L2,TN,COOLER MASTER,,,,"450,000","990,000",1,"450,000",,,"450,000",,Thành công,Nguyễn Ngọc Chi, -   , -   , -   ,01-02-21 18:23,0:00:00,HARAVAN,
hd208751,01-02-21 14:04,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,KB-IKBC-CD108-PD-RED,KB,IKBC,,B,,"1,650,000","3,190,000",1,"2,100,000",,,"2,100,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:05,0:00:00,SHOWROOMHHT,
hd208751,01-02-21 14:04,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-FUH-G90PRO,CHU,FUHLEN,,,,"450,000","790,000",1,"2,100,000",,,"2,100,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:05,0:00:00,SHOWROOMHHT,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,MB-MSI-MAG-B460M-MORTAR,MB,MSI,B460,,,"2,690,000","850,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,CPU-INT-i5-10400F,CPU,INTEL,i5,,,"4,090,000","100,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,,"890,000","100,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,,"890,000","100,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,"550,000","100,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,PW-SILV-ST50F-500W,PW,SILVERSTONE,,,,"990,000","790,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,VO-XIG-OMG-AQUA,VO,XIGMATEK,,,,"790,000","380,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,VGA-MSI-GTX1650-D6-VENT-XS-OC-4G-V1,VGA,MSI,,,,"3,990,000","360,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,MAN-AOC-Q32V3,MAN,AOC,,,,"4,990,000","4,290,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,TN-DEE-GAMMAXX-GTE-V2,TN,DEEPCOOL,,,,"690,000","180,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","5,290,000",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 14:07,0:00:00,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,B,,"100,000","2,446,590",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 14:07,9:47:41,OTHER,
hd208673,01-02-21 14:02,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,i5,,"100,000","3,580,146",1,"19,970,000","890,000",,"19,970,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 14:07,9:47:41,OTHER,
hd208749,01-02-21 14:00,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 8,PK-AKKO-WTOUR-108-FULL,PK,AKKO,,,,"350,000","935,183",1,"350,000",,,"350,000",,Thành công,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 14:02,9:47:41,SHOWROOMHHT,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,MB-MSI-H410M-A-PRO,MB,MSI,H410,,,"1,550,000","12,270,737",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,CPU-INT-G6400,CPU,INTEL,,,,"1,590,000","1,124,109",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,,"1,090,000","651,794",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,VGA-MSI-GTX1650-D6-VENT-XS-OC-4G-V1,VGA,MSI,,,,"3,990,000","557,331",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,SSD-PNY-CS900-120-SATA,SSD,PNY,,,,"550,000","94,463",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,,"890,000","94,463",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,VO-XIG-NYX-3F-RGB,VO,XIGMATEK,,,,"520,000","94,463",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,HDD-SEAG-BARA-1TB,HDD,SEAGATE,,,,"980,000","94,463",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd208602,01-02-21 13:50,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,MAN-LG-24MP59G-P,MAN,LG,,,,"3,190,000","746,258",1,"13,660,000","690,000",,"13,660,000",,Hệ thống hủy,Phạm Ngọc Hiếu, -   ,1,1,01-02-21 13:55,9:47:41,OTHER,
hd207746,01-02-21 13:45,3 HCM-HVT-KD,Bình Dương,Thị xã Tân Uyên,TN-XIG-WINDPOWER-PRO-RGB,TN,XIGMATEK,,Z,,"890,000","5,935,832",1,"890,000",,,"890,000",,Thành công,Trần Anh Vũ,1, -   ,1,01-02-21 13:48,15:38:15,OTHER,
hd208703,01-02-21 13:44,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,TAI-DAR-EH416-RGB,TAI,DAREU,,,,"380,000","5,838,364",1,"380,000",,,"380,000",,Thành công,Nguyễn Thế Nam,1, -   ,1,01-02-21 13:49,15:38:15,HARAVAN,
hd208741,01-02-21 13:43,3 HCM-HVT-KD,Quảng Bình,Thành phố Đồng Hới,MAN-SAM-24-LS24R350FHEXXV-IPS-75HZ,MAN,SAMSUNG,,i7,,"3,290,000","8,275,077",1,"3,290,000",,,"3,290,000",,Thành công,Võ Ngọc Hải,1, -   ,1,01-02-21 13:45,15:38:15,HARAVAN,
hd208746,01-02-21 13:42,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Phú,VO-COUGAR-GEMINIS-IRON,VO,COUGAR,,,,"1,690,000","3,596,588",1,"4,830,000","140,000",,"4,830,000",,Thành công,Võ Ngọc Hải,1, -   ,1,01-02-21 15:05,15:38:15,SHOWROOMHHT,
hd208746,01-02-21 13:42,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Phú,TN-CM-ML360L-V2-ARGB,TN,COOLER MASTER,,,,"2,690,000","3,596,588",1,"4,830,000","140,000",,"4,830,000",,Thành công,Võ Ngọc Hải,1, -   ,1,01-02-21 15:05,15:38:15,SHOWROOMHHT,
hd208746,01-02-21 13:42,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Phú,FAN-XIG-ESS-III-BX120-ARGB,FAN,XIGMATEK,,,,"590,000","2,816,840",1,"4,830,000","140,000",,"4,830,000",,Thành công,Võ Ngọc Hải,1, -   ,1,01-02-21 15:05,15:38:15,SHOWROOMHHT,
hd208684,01-02-21 13:41,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,CHU-LOG-G-PRO-X-SUP-W-BLA,CHU,LOGITECH,,,,"3,190,000","6,813,049",1,"3,535,000",,,"3,535,000",,Thành công,Trần Anh Vũ,1, -   ,1,01-02-21 13:42,15:38:15,HARAVAN,
hd208684,01-02-21 13:41,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,LC-STE-QCK-EDGE-M,LC,STEELSERIES,,,,"345,000","19,483,956",1,"3,535,000",,,"3,535,000",,Thành công,Trần Anh Vũ,1, -   ,1,01-02-21 13:42,15:38:15,HARAVAN,
hd208745,01-02-21 13:40,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Bình,CHU-LOG-G703-HERO,CHU,LOGITECH,,,,"1,790,000","11,394,069",1,"1,790,000",,,"1,790,000",,Thành công,Phạm Ngọc Hiếu,1, -   ,1,01-02-21 13:41,15:38:15,SHOWROOMHHT,
hd208744,01-02-21 13:38,3 HCM-HVT-KD,Tây Ninh,Huyện Tân Biên,CHU-ASU-CERBERUS,CHU,ASUS,,,,"290,000","6,715,581",1,"290,000",,,"290,000",,Thành công,Trần Anh Vũ,1, -   ,1,01-02-21 13:38,15:38:15,HARAVAN,
hd208743,01-02-21 13:34,3 HCM-HVT-KD,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,KB-DAR-EK87-BK-ML-BROWN,KB,DAREU,,,,"499,000","2,924,056",1,"499,000",,,"499,000",,Thành công,Nguyễn Ngọc Chi,1, -   ,1,01-02-21 13:54,15:38:15,HARAVAN,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,MB-ASU-EX-H410M-V3,MB,ASUS,H410,B,,"1,550,000","2,446,590",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,i5,,"890,000","3,580,146",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,VGA-MSI-GTX1650-D6-VENT-XS-OC-4G-V1,VGA,MSI,,,,"3,990,000","935,183",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,PW-DEE-DN450-80-PLUS,PW,DEEPCOOL,,,,"890,000","12,270,737",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,VO-GOL-FIELD-N17B-PLUS,VO,Golden Field,,,,"590,000","1,124,109",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,CHU-LOG-G402,CHU,LOGITECH,,,,"640,000","651,794",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,MAN-LG-24MP59G-P,MAN,LG,,,,"3,190,000","557,331",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,KB-RAPOO-V500L-RAINBOW-RED,KB,RAPOO,,,,"540,000","94,463",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,CPU-INT-i3-10100F,CPU,INTEL,i3,,,"2,290,000","94,463",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,SSD-GIGA-240G,SSD,GIGABYTE,,,,"790,000","94,463",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","94,463",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","746,258",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   ,1,1,02-02-21 16:24,9:42:03,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,i3,,"100,000","3,016,813",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,02-02-21 16:24,13:24:09,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","936,252",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,02-02-21 16:24,13:24:09,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","4,529,947",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,02-02-21 16:24,13:24:09,OTHER,
hd208715,01-02-21 13:33,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,"100,000","520,140",1,"15,100,000","860,000",,"15,100,000",,Thành công,Nguyễn Thế Nam, -   , -   , -   ,02-02-21 16:24,13:24:09,OTHER,
hd208742,01-02-21 13:32,6 HN-TH-KD,Hà Nội,Huyện Thanh Trì,CHU-FUH-F200,CHU,FUHLEN,,,,"290,000","803,853",1,"630,000",,,"630,000",,Thành công,Nguyễn Đinh Thuận, -   , -   , -   ,01-02-21 13:40,13:24:09,HARAVAN,
hd208742,01-02-21 13:32,6 HN-TH-KD,Hà Nội,Huyện Thanh Trì,TAI-ZIDLI-ZH7RB,TAI,ZIDLI,,,,"340,000","557,968",1,"630,000",,,"630,000",,Thành công,Nguyễn Đinh Thuận, -   , -   , -   ,01-02-21 13:40,13:24:09,HARAVAN,
hd208305-1,01-02-21 13:31,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LAP-ACER-A715-41G-R282,LAP,ACER,,,,"19,990,000","3,120,841",1,"17,190,000","2,800,000",,"17,190,000",,Thành công,Lê Quang Hoàng Dũng, -   , -   , -   ,01-02-21 13:34,13:24:09,OTHER,
hd208305-1,01-02-21 13:31,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,, -   ,"548,511",1,"17,190,000","2,800,000",,"17,190,000",,Thành công,Lê Quang Hoàng Dũng, -   , -   , -   ,01-02-21 13:34,13:24:09,OTHER,
hd208305-1,01-02-21 13:31,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,BALO-ACER-SUV,BALO,ACER,,,, -   ,"340,455",1,"17,190,000","2,800,000",,"17,190,000",,Thành công,Lê Quang Hoàng Dũng, -   , -   , -   ,01-02-21 13:34,13:24:09,OTHER,
hd208305-1,01-02-21 13:31,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,PK-ACER-LY-PREDATOR-GOLD,PK,ACER,,,, -   ,"359,370",1,"17,190,000","2,800,000",,"17,190,000",,Thành công,Lê Quang Hoàng Dũng, -   , -   , -   ,01-02-21 13:34,13:24:09,OTHER,
hd208740,01-02-21 13:29,3 HCM-HVT-KD,Bình Thuận,Thành phố Phan Thiết,TBM-ASU-WIFI-PCE-AX58BT,TBM,ASUS,,H,,"1,490,000","1,465,850",1,"1,490,000",,,"1,490,000",,Thành công,Võ Ngọc Hải, -   , -   , -   ,01-02-21 13:36,13:24:09,HARAVAN,
hd208739,01-02-21 13:27,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Tân,CHU-ASU-CERBERUS,CHU,ASUS,,,,"290,000","430,000",1,"290,000",,,"290,000",,Thành công,Võ Ngọc Hải, -   , -   , -   ,01-02-21 13:32,0:01:42,HARAVAN,
hd208738,01-02-21 13:27,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Hóc Môn,SSD-GIGA-240G,SSD,GIGABYTE,,,,"790,000","11,190,000",1,"790,000",,,"790,000",,Thành công,Phạm Ngọc Hiếu, -   , -   , -   ,01-02-21 13:28,0:00:00,SHOWROOMHHT,
hd208737,01-02-21 13:26,3 HCM-HVT-KD,Hồ Chí Minh,Quận Bình Thạnh,TAI-COR-HS35-STEREO-CARBON,TAI,CORSAIR,,,,"890,000","840,000",1,"890,000",,,"890,000",,Thành công,Võ Ngọc Hải, -   , -   , -   ,01-02-21 13:30,0:02:11,SHOWROOMHHT,
