ID tích hợp,Thời gian,Tháng,Kho lấy hàng,Thành phố,Quận huyện,Mã sản phẩm,Ngành,Hãng,Mã chung,Mã riêng,Chiết khấu,Giá,Giá sau CK,Số lượng,Giá trị đơn hàng,Tiền chiết khấu,Tiền đặt cọc,Tổng thu,Ghi chú của CSKH,Trạng thái,Chăm sóc KH,Thiếu,Thieu,DH thiếu,Ngày xác nhận,Thời gian xác nhận,Nguồn đơn hàng
hd226450,2021-03-05 21:07:44,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Gò Vấp,RAM-GIG-AORUS-2X8-RGB-3200-GP-DEMO-ARS16G32D,RAM,GIGABYTE,,,,3690000,3690000,1,17330000,,,17330000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 21:29:02,0.01479166667,OTHER
hd226445-1,2021-03-05 21:06:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,CHU-DAR-EM901-RGB-BLACK,CHU,DAREU,,,,640000,640000,1,640000,,,640000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 21:07:18,0.0003125000003,SHOWROOMHHT
hd226445-1,2021-03-05 21:06:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LC-DAREU-ESP108-CORAL,LC,DAREU,,,,0,0,1,640000,,,640000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 21:07:18,0.0003125000003,SHOWROOMHHT
hd226452,2021-03-05 21:04:58,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 9,GHE-WARR-MAIDEN-WGC306,GHE,Warrior,,,200000,3490000,3290000,1,3290000,200000,,3290000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 21:07:15,0.001585648148,SHOWROOMHHT
hd226451,2021-03-05 21:02:53,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CHU-LOG-G403-HERO,CHU,LOGITECH,,,,990000,990000,1,990000,,,990000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 21:04:12,0.0009143518473,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,MB-MSI-H410M-PRO-E,MB,MSI,H410,H,44126,1550000,1505874,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,CPU-INT-i3-10100,CPU,INTEL,i3,i3,90813,3190000,3099187,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,33877,1190000,1156123,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,RAM-GSK-RIPJAWS-V-1X8-2800,RAM,G.SKILL,,,33877,1190000,1156123,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,VGA-GIG-GTX1650S-WF-OC-4GB,VGA,GIGABYTE,,,193299,6790000,6596701,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,PW-GIG-P450B-80-PLUS,PW,GIGABYTE,,,24198,850000,825802,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,VO-GOL-FIELD-N17B-PLUS,VO,Golden Field,,,16796,590000,573204,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,SSD-GIGA-240G,SSD,GIGABYTE,,,22490,790000,767510,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,2847,100000,97153,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,MAN-AOC-C27G2-144,MAN,AOC,,,167677,5890000,5722323,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,KB-NEWMEN-T260,KB,NEWMEN,,,,0,0,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226448,2021-03-05 21:01:17,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 7,TAI-RAP-VH520C,TAI,RAPOO,,,,0,0,1,21500000,630000,,21500000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 21:11:27,0.007060185191,SHOWROOMHHT
hd226449,2021-03-05 21:00:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,LAP-MSI-GL65-LEOPARD-10SCXK-093VN,LAP,MSI,,,1300000,24990000,23690000,1,23690000,1300000,,23690000,"Thieu tui, ram",Hệ thống hủy,Trần Thiện Tý,0,1,1,2021-03-05 21:03:16,0.001793981479,SHOWROOMHHT
hd226449,2021-03-05 21:00:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23690000,1300000,,23690000,"Thieu tui, ram",Hệ thống hủy,Trần Thiện Tý,0,1,1,2021-03-05 21:03:16,0.001793981479,SHOWROOMHHT
hd226449,2021-03-05 21:00:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,RAM-TRANS-CL19-8G-2666-SODIMM,RAM,TRANSCEND,,,,0,0,1,23690000,1300000,,23690000,"Thieu tui, ram",Hệ thống hủy,Trần Thiện Tý,0,1,1,2021-03-05 21:03:16,0.001793981479,SHOWROOMHHT
hd226447,2021-03-05 21:00:12,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Bình Chánh,LAP-ASU-F15-FX506LI-HN039T,LAP,ASUS,,,2661254,23490000,20828746,1,23480000,3000000,,23480000,23480000,Thành công,Lê Văn Lai,0,0,0,2021-03-05 21:03:24,0.002222222218,SHOWROOMHHT
hd226447,2021-03-05 21:00:12,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Bình Chánh,CHU-LOG-G903-HERO,CHU,LOGITECH,,,338746,2990000,2651254,1,23480000,3000000,,23480000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 21:03:24,0.002222222218,SHOWROOMHHT
hd226446,2021-03-05 21:00:08,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 6,KB-LOG-K120,KB,LOGITECH,,,,160000,160000,1,160000,,,160000,,Thành công,Võ Ngọc Hải,0,0,0,2021-03-05 21:01:16,0.0007870370391,HARAVAN
hd226445,2021-03-05 20:58:46,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,CHU-DAR-EM901-RGB-BLACK,CHU,DAREU,,,,640000,640000,1,790000,,,790000,,Hệ thống hủy,Trần Thiện Tý,0,0,0,2021-03-05 21:01:39,0.00200231481,SHOWROOMHHT
hd226445,2021-03-05 20:58:46,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LC-DAREU-ESP108-CORAL,LC,DAREU,,,,150000,150000,1,790000,,,790000,,Hệ thống hủy,Trần Thiện Tý,0,0,0,2021-03-05 21:01:39,0.00200231481,SHOWROOMHHT
hd226444,2021-03-05 20:57:34,3,3 HCM-HVT-KD,Đồng Nai,Thành phố Biên Hòa,LOA-THONET-VANDER-SPIEL,LOA,THONET,,,560000,1550000,990000,1,990000,560000,,990000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 21:00:26,0.00199074074,HARAVAN
hd226443,2021-03-05 20:56:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,KB-DAR-EK87-PINK-WHITE-BR,KB,DAREU,,,,550000,550000,1,1190000,,,1190000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 21:01:20,0.003229166665,SHOWROOMHHT
hd226443,2021-03-05 20:56:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,CHU-DAR-EM901-RGB-PINK,CHU,DAREU,,,,640000,640000,1,1190000,,,1190000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 21:01:20,0.003229166665,SHOWROOMHHT
hd226443,2021-03-05 20:56:41,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Thạnh,LC-DAREU-ESP108-QUEEN,LC,DAREU,,,,0,0,1,1190000,,,1190000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 21:01:20,0.003229166665,SHOWROOMHHT
hd226442,2021-03-05 20:55:48,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,TAI-RAZ-KRAKEN-BLACK,TAI,RAZER,,,,1740000,1740000,1,1740000,,,1740000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 21:00:16,0.003101851849,SHOWROOMHHT
hd226441,2021-03-05 20:51:04,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 6,LC-AKKO-COLOR-M-BLACK,LC,AKKO,,,,150000,150000,1,150000,,,150000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:52:02,0.0006712963004,SHOWROOMHHT
hd226440,2021-03-05 20:50:52,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,LAP-MSI-GF63-10SCSR-830VN,LAP,MSI,,,4500000,27990000,23490000,1,23490000,4500000,,23490000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:57:48,0.004814814813,SHOWROOMHHT
hd226440,2021-03-05 20:50:52,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:57:48,0.004814814813,SHOWROOMHHT
hd226440,2021-03-05 20:50:52,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:57:48,0.004814814813,SHOWROOMHHT
hd226440,2021-03-05 20:50:52,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 7,BALO-MSI-TROOPER-BACKPACK,BALO,MSI,,,,0,0,1,23490000,4500000,,23490000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:57:48,0.004814814813,SHOWROOMHHT
hd226439,2021-03-05 20:50:09,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Hóc Môn,KB-FUH-G87L,KB,FUHLEN,,,,450000,450000,1,450000,,,450000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:51:12,0.0007291666625,SHOWROOMHHT
hd226437,2021-03-05 20:49:08,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,LAP-ACER-ASPIRE-5-A515-56G-51YL,LAP,ACER,,,1100000,18690000,17590000,1,17590000,1100000,,17590000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:53:12,0.002824074079,SHOWROOMHHT
hd226437,2021-03-05 20:49:08,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,BALO-ACER-OFFICE,BALO,ACER,,,,0,0,1,17590000,1100000,,17590000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:53:12,0.002824074079,SHOWROOMHHT
hd226437,2021-03-05 20:49:08,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,TAI-SONY-MDREX155AP-YELLOW,TAI,SONY,,,,0,0,1,17590000,1100000,,17590000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:53:12,0.002824074079,SHOWROOMHHT
hd226437,2021-03-05 20:49:08,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,17590000,1100000,,17590000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:53:12,0.002824074079,SHOWROOMHHT
hd226437,2021-03-05 20:49:08,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 5,CHU-DAR-LM115G-BK,CHU,DAREU,,,,0,0,1,17590000,1100000,,17590000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:53:12,0.002824074079,SHOWROOMHHT
hd226424,2021-03-05 20:48:40,3,6 HN-TH-KD,Hà Nội,Quận Hoàng Mai,LAP-ACER-NITRO-5-AN515-44-R9JM,LAP,ACER,,,1415692,20990000,19574308,1,20740000,1500000,,20740000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-06 11:09:04,0.5975,OTHER
hd226424,2021-03-05 20:48:40,3,6 HN-TH-KD,Hà Nội,Quận Hoàng Mai,HDD-WD-BLUE-1TB-2.5-LAPTOP,HDD,WD,,,84308,1250000,1165692,1,20740000,1500000,,20740000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-06 11:09:04,0.5975,OTHER
hd226424,2021-03-05 20:48:40,3,6 HN-TH-KD,Hà Nội,Quận Hoàng Mai,BALO-ACER-ULTI-BACKPACK,BALO,ACER,,,,0,0,1,20740000,1500000,,20740000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-06 11:09:04,0.5975,OTHER
hd226424,2021-03-05 20:48:40,3,6 HN-TH-KD,Hà Nội,Quận Hoàng Mai,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,20740000,1500000,,20740000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-06 11:09:04,0.5975,OTHER
hd226424,2021-03-05 20:48:40,3,6 HN-TH-KD,Hà Nội,Quận Hoàng Mai,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,20740000,1500000,,20740000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-06 11:09:04,0.5975,OTHER
hd226438,2021-03-05 20:47:46,3,6 HN-TH-KD,Hà Nội,Huyện Gia Lâm,CHU-RAZ-VIPER-MINI,CHU,RAZER,,,,990000,990000,1,1280000,,,1280000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 20:53:52,0.004236111112,HARAVAN
hd226438,2021-03-05 20:47:46,3,6 HN-TH-KD,Hà Nội,Huyện Gia Lâm,CHU-AKKO-XHAMSTER-WL-GREEN,CHU,AKKO,,,,290000,290000,1,1280000,,,1280000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 20:53:52,0.004236111112,HARAVAN
hd226436,2021-03-05 20:46:00,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 6,CHU-FUH-G90PRO,CHU,FUHLEN,,,,450000,450000,1,450000,,,450000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:46:44,0.0005092592619,SHOWROOMHHT
hd226435,2021-03-05 20:45:19,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Tân,LAP-MSI-GL65-LEOPARD-10SCXK-093VN,LAP,MSI,,,1300000,24990000,23690000,1,23690000,1300000,,23690000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:54:27,0.006342592591,SHOWROOMHHT
hd226435,2021-03-05 20:45:19,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Tân,BALO-MSI-TROOPER-BACKPACK,BALO,MSI,,,,0,0,1,23690000,1300000,,23690000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:54:27,0.006342592591,SHOWROOMHHT
hd226435,2021-03-05 20:45:19,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Tân,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,0,0,1,23690000,1300000,,23690000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:54:27,0.006342592591,SHOWROOMHHT
hd226435,2021-03-05 20:45:19,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận Bình Tân,RAM-TRANS-CL19-8G-3200-SODIMM,RAM,TRANSCEND,,,,0,0,1,23690000,1300000,,23690000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:54:27,0.006342592591,SHOWROOMHHT
hd226433,2021-03-05 20:43:10,3,6 HN-TH-KD,Yên Bái,Thành phố Yên Bái,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,,400000,400000,1,400000,,,400000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 20:50:40,0.005208333328,HARAVAN
hd226431,2021-03-05 20:43:01,3,6 HN-TH-KD,Hà Nội,Quận Thanh Xuân,TAI-ZIDLI-ZH7RB,TAI,ZIDLI,,,,340000,340000,1,340000,,,340000,,Thành công,Nguyễn Đinh Thuận,0,0,0,2021-03-05 20:46:29,0.00240740741,SHOWROOMHHT
hd226432,2021-03-05 20:42:44,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 6,MAN-AOC-27B1H-IPS,MAN,AOC,,,210000,3300000,3090000,1,3090000,210000,,3090000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 20:46:56,0.002916666672,OTHER
hd226428,2021-03-05 20:41:03,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Tân Bình,GHE-WARR-MAIDEN-WGC306,GHE,Warrior,,,200000,3490000,3290000,1,3290000,200000,,3290000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 20:43:05,0.001412037032,SHOWROOMHHT
hd226430,2021-03-05 20:40:39,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Huyện Bình Chánh,SSD-GIG-AORUS-M.2-256G-RGB,SSD,GIGABYTE,,,,1690000,1690000,1,1690000,,,1690000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:41:42,0.0007291666625,SHOWROOMHHT
hd226429,2021-03-05 20:40:27,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 3,CHU-LOG-G102-LIGHTSYNC-BLACK,CHU,LOGITECH,,,,400000,400000,1,400000,,,400000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:41:22,0.0006365740774,SHOWROOMHHT
hd226427,2021-03-05 20:39:08,3,6 HN-TH-KD,Hà Nội,Quận Hà Đông,MAN-AOC-C27G2-144,MAN,AOC,,,300000,5890000,5590000,1,5590000,300000,,5590000,,Thành công,Trần Cao Cường,0,0,0,2021-03-05 20:45:05,0.004131944443,SHOWROOMHHT
hd226426,2021-03-05 20:38:07,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,LC-DAREU-ESP101-QUEEN,LC,DAREU,,,,120000,120000,1,120000,,,120000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:39:26,0.0009143518546,SHOWROOMHHT
hd226425,2021-03-05 20:37:19,3,3 HCM-HVT-KD,,,LC-AKKO-COLOR-M-PURPLE,LC,AKKO,,,,150000,150000,1,150000,,,150000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 20:42:38,0.003692129627,HARAVAN
hd226421,2021-03-05 20:35:04,3,3 HCM-HVT-KD,Quảng Nam,Thành phố Tam Kỳ,KB-FUH-G900L-BLUE,KB,FUHLEN,,,,590000,590000,1,590000,,,590000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 20:36:38,0.001087962963,HARAVAN
hd226423,2021-03-05 20:34:57,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 4,TUI-GEARVN-SHOCK-15,TUI,GEARVN,,,,139000,139000,1,139000,,,139000,,Thành công,Trần Thiện Tý,0,0,0,2021-03-05 20:36:21,0.0009722222239,SHOWROOMHHT
hd226422,2021-03-05 20:34:16,3,2 HCM-HHT-KD-V.2,,,KB-LOG-K120,KB,LOGITECH,,,,160000,160000,1,160000,,,160000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:35:03,0.000543981485,SHOWROOMHHT
hd226420,2021-03-05 20:33:17,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 12,LC-AKKO-COLOR-M-BLACK,LC,AKKO,,,,150000,150000,1,150000,,,150000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 20:34:39,0.0009490740777,SHOWROOMHHT
hd226417,2021-03-05 20:33:09,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 10,CHU-DAR-LM115G-PINK,CHU,DAREU,,,,150000,150000,1,150000,,,150000,,Thành công,Võ Quốc Khánh,0,0,0,2021-03-05 20:35:33,0.001666666671,SHOWROOMHHT
hd226418,2021-03-05 20:32:51,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận Tân Phú,CHU-DAR-LM115G-BK,CHU,DAREU,,,,150000,150000,1,150000,,,150000,,Thành công,Lê Văn Lai,0,0,0,2021-03-05 20:33:53,0.000717592593,SHOWROOMHHT
hd226416,2021-03-05 20:31:16,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,CHU-LOG-G102-LIGHTSYNC-WHITE,CHU,LOGITECH,,,,400000,400000,1,950000,,,950000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 20:34:22,0.002152777779,HARAVAN
hd226416,2021-03-05 20:31:16,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận Gò Vấp,KB-DAR-EK87-PINK-WHITE-BR,KB,DAREU,,,,550000,550000,1,950000,,,950000,,Thành công,Nguyễn Minh Hiếu,0,0,0,2021-03-05 20:34:22,0.002152777779,HARAVAN
hd226413,2021-03-05 20:27:35,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,KB-FUH-G87L,KB,FUHLEN,,,,450000,450000,1,825000,,,825000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:29:28,0.001307870371,HARAVAN
hd226413,2021-03-05 20:27:35,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 3,LC-STE-QCK-HEAVY-MEDIUM,LC,STEELSERIES,,,,375000,375000,1,825000,,,825000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:29:28,0.001307870371,HARAVAN
hd226415,2021-03-05 20:27:01,3,8 HCM-CQ-KD,Hồ Chí Minh,Huyện Nhà Bè,CHU-RAP-M300-SILENT-WL-BLACK,CHU,RAPOO,,,100000,400000,300000,1,300000,100000,,300000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:30:47,0.002615740741,SHOWROOMHHT
hd226414,2021-03-05 20:26:43,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 5,CHU-LOG-G102-LIGHTSYNC-WHITE,CHU,LOGITECH,,,,400000,400000,1,400000,,,400000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:28:07,0.0009722222167,SHOWROOMHHT
hd226412,2021-03-05 20:24:40,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 10,CHU-DAR-LM115G-PINK,CHU,DAREU,,,,150000,150000,1,150000,,,150000,,Hệ thống hủy,Nguyễn Minh Hiếu,0,0,0,2021-03-05 20:25:46,0.0007638888928,SHOWROOMHHT
hd226409,2021-03-05 20:24:20,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,,1090000,1090000,1,2180000,,,2180000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 20:25:28,0.0007870370318,HARAVAN
hd226409,2021-03-05 20:24:20,3,3 HCM-HVT-KD,Hồ Chí Minh,Quận 1,RAM-HYP-FURY-BL-1X8G-2666,RAM,HYPERX,,,,1090000,1090000,1,2180000,,,2180000,,Thành công,Trần Anh Vũ,0,0,0,2021-03-05 20:25:28,0.0007870370318,HARAVAN
hd226411,2021-03-05 20:23:54,3,2 HCM-HHT-KD-V.2,Hồ Chí Minh,Quận 7,TBM-CABLE-ORICO-15M-DEP,TBM,ORICO,,,,150000,150000,1,150000,,,150000,,Thành công,Nguyễn Cao Thắng,0,0,0,2021-03-05 20:25:49,0.001331018524,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,CPU-INT-i5-10400F,CPU,INTEL,i5,i5,,3790000,3790000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,MB-GIG-B460M-AORUS-PRO-REV1,MB,GIGABYTE,B460,B,,2690000,2690000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,SSD-KING-A2000-250GB,SSD,KINGSTON,,,,1090000,1090000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,VO-XIG-GEMNI,VO,XIGMATEK,,,,590000,590000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,100000,100000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,100000,100000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,FAN-XIG-X20F-RGB,FAN,XIGMATEK,,,,100000,100000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
hd226410,2021-03-05 20:23:51,3,8 HCM-CQ-KD,Hồ Chí Minh,Quận 6,CHU-FUH-G90PRO,CHU,FUHLEN,,,,450000,450000,1,15359000,,,15359000,,Thành công,Phạm Quang Huy,0,0,0,2021-03-05 20:29:17,0.003773148142,SHOWROOMHHT
